x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,2,2,2,2,4,4,6,47,7,26,30,2,17,2,5,24,16,6,5,30,11,26,7,5,2,6,6,2,28,4,47,4,5,6,3,45,1,45,2,1,6,3,6,2,3,42,7,1,47,7,42,44,5,6,1,3,2,28,1,5,3,2,5,6,5,1,5,6,2,11,4,14,6,3,23,3,2,44,5,1,7,7,3,6,2,23,6,1,3,5,7,2,7,1,13,7,14,6,3,11,37,3,13,6,49,6,14,5,2,13,22,11,4,6,2,14,2,2,1,4,14,2,2,26,6,5,7,4,2,28,3,3,3,1,4,4,6,30,47,7,3,2,2,3,30,1,47,26,30,26,26,7,14,7,30,1,26,7,1,5,45,2,13,14,7,2,3,2,3,9,23,7,39,4,16,6,14,5,17,26,16,5,2,29,17,3,33,15,14,6,2,3,23,2,3,6,5,7,5,2,5,3,9,4,7,5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,7,5,6,3,1,42,4,2,26,3,2,2,3,13,17,29,2,7,6,3,7,14,6,4,26,6,1,5,30,38,5,6,5,45,2,28,5,6,3,33,23,7,14,6,2,28,42,47,17,26,7,2,5,6,14,7,2,28,3,3,7,14,6,5,6,5,3,7,2,28,5,14,6,30,1,26,45,1,1,37,4,6,5,2,28,3,3,6,23,7,5,6,48,6,14,6,2,28,13,4,33,13,3,4,6,2,3,23,7,1,7,2,49,26,3,2,3,1,31,12,30,1,30,15,11,26,19,2,39,4,5,14,6,2,5,3,21,17,2,6,13,14,6,4,7,2,6,14,6,3,42,6,3,26,7,3,5,2,8,3,1,8,3,4,2,6,5,3,5,5,1,6,23,26,2,44,7,16,4,6,2,39,26,8,3,3,33,9,15,17,5,1,17,7,5,22,17,4,27,27,26,2,1,7,3,1,5,8,49,2,26,7,3,4,2,47,6,36,14,22,26,24,2,6,4,6,5,7,26,6,48,3,47,26,6,3,1,2,14,6,5,26,4,3,1,2,6,3,44,2,7,17,2,13,4,21,2,37,3,3,5,6,3,44,5,6,2,28,6,26,26,3,17,22,44,5,3,7,7,14,6,5,2,9,4,1,2,4,6,1,23,4,2,47,37,1,23,23,6,2,1,4,16,3,3,2,22,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,28,1,15,6,1,6,2,49,4,6,5,6,2,28,1,15,6,1,6,2,44,3,15,14,6,5,17,6,2,7,5,4,5,37,6,1,4,43,37,4,14,6,26,26,7,26,2,6,5,23,1,26,6,5,3,14,2,4,44,26,8,3,4,6,26,2,35,4,3,3,3,1,2,3,3,1,2,3,22,3,22,2,28,14,9,39,1,13,7,39,8,2,6,3,9,4,2,3,11,42,2,42,15,3,39,26,3,2,15,17,26,29,22,2,4,2,10,5,3,34,29,26,7,2,5,15,1,17,4,46,34,6,15,2,9,39,11,2,13,17,6,4,2,16,1,7,11,3,1,14,43,3,1,6,5,1,3,7,2,6,3,9,21,4,16,1,15,16,1,43,4,42,15,6,3,6,3,2,9,1,4,4,26,14,6,5,8,5,2,13,17,3,5,3,33,22,13,6,13,7,27,1,2,3,7,7,3,7,44,16,7,3,13,2,1,26,15,26,2,28,16,7,10,39,3,1,9,4,46,9,39,17,17,4,6,5,42,2,6,4,7,5,2,27,1,1,2,3,31,1,22,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,26,7,7,1,4,6,2,28,5,6,5,5,3,14,17,5,47,6,3,42,13,2,4,6,7,5,2,13,2,23,30,4,6,3,15,4,6,5,1,2,28,47,7,49,6,26,6,2,2,2,3,42,7,4,26,3,1,47,4,6,2,22,30,3,1,7,4,2,1,6,4,7,14,2,48,4,6,5,6,1,14,3,33,3,4,6,3,3,3,1,2,14,5,6,4,3,1,4,30,2,3,22,3,2,4,4,26,7,14,2,28,1,2,14,38,14,13,22,13,3,3,7,1,14,2,14,5,31,33,22,13,4,26,6,2,7,3,17,4,5,33,30,14,15,1,14,18,29,2,13,7,4,3,33,9,6,16,14,30,3,2,4,13,26,3,1,18,1,3,2,13,7,26,6,9,3,5,2,1,15,49,2,22,4,39,7,2,28,18,1,3,2,3,30,6,1,1,4,6,23,3,2,3,2,5,13,2,39,9,18,3,1,4,8,26,4,4,3,33,13,6,36,11,30,42,15,4,9,39,7,4,8,8,26,6,9,2,3,3,13,34,13,49,6,4,5,42,4,5,6,33,15,1,4,22,2,10,30,4,47,6,3,3,5,6,5,49,1,2,17,6,2,28,49,2,16,6,5,3,7,26,7,3,11,6,5,3,7,2,28,26,4,6,3,1,4,26,4,5,29,2,44,14,26,18,3,3,44,47,6,2,5,3,37,5,2,18,1,3,1,28,3,33,6,15,4,7,2,3,6,26,11,5,26,6,5,7,3,3,26,2,28,26,26,5,7,2,6,36,3,7,26,13,7,13,5,11,7,26,6,3,2,3,6,4,49,6,26,26,44,4,4,6,5,26,6,2,24,13,16,5,3,2,24,4,21,14,2,13,22,14,24,13,17,7,3,1,14,6,13,1,6,3,7,26,6,4,4,3,2,1,5,14,5,1,7,5,38,5,45,3,7,11,15,3,3,29,2,5,6,2,28,14,5,1,13,7,26,3,33,5,22,13,2,39,4,6,14,33,13,1,26,2,9,29,3,6,13,6,3,29,6,5,7,3,29,7,3,29,3,2,3,14,13,1,3,23,4,1,5,2,3,23,23,3,39,4,14,3,34,15,4,4,46,2,2,3,5,26,3
nor,7,16,47,7,14,49,44,2,44,3,7,26,3,3,3,1,20,14,3,7,1,3,42,13,2,10,37,47,3,3,2,44,1,7,4,6,1,26,6,3,15,12,1,3,7,1,5,45,4,2,10,47,11,17,3,3,47,6,26,3,1,2,47,6,16,1,1,12,14,3,38,7,3,2,22,7,2,17,2,39,22,2,39,2,2,3,39,11,7,1,3,5,4,6,5,26,4,1,3,2,3,26,18,1,2,3,1,5,28,11,1,5,3,14,6,4,7,13,5,2,3,26,47,6,4,2,3,42,13,3,16,7,2,28,2,2,28,14,7,29,1,37,6,30,5,2,27,27,36,3,4,3,6,2,3,13,4,20,6,14,30,39,26,20,6,2,3,4,14,3,2,6,23,9,8,4,6,13,14,17,1,3,3,34,7,3,26,3,2,3,14,30,23,3,1,1,26,2,3,27,12,14,13,3,12,27,27,38,9,4,23,3,15,26,16,45,2,27,30,5,42,29,3,13,4,6,2,30,4,2,15,4,6,2,4,2,17,4,7,5,4,19,2,34,6,3,6,15,4,26,13,3,2,3,7,5,1,47,1,5,6,1,6,5,1,49,3,7,11,6,3,4,2,3,42,13,3,44,16,7,26,42,2,28,3,14,15,3,2,1,3,23,34,5,3,2,3,3,2,15,7,26,8,2,7,2,3,27,14,3,33,12,1,2,13,14,27,9,4,6,14,38,23,7,3,6,23,3,2,9,4,6,9,18,9,15,3,9,18,2,2,3,5,6,5,6,1,5,28,3,6,49,3,33,6,1,20,23,3,4,1,3,1,2,4,6,5,5,11,6,5,14,15,20,1,7,26,14,13,14,2,12,16,1,3,12,18,14,30,31,37,3,2,3,5,6,13,4,30,18,45,1,15,2,7,16,7,42,4,26,23,7,2,3,26,6,3,3,44,42,17,2,28,42,4,26,6,27,1,27,3,29,2,3,38,22,8,38,5,3,2,27,15,39,4,37,1,2,27,21,12,39,7,3,3,1,3,12,18,29,2,19,1,4,40,2,2,1,2,19,34,14,12,3,33,4,6,5,45,23,23,2,7,6,34,1,6,2,34,12,15,16,4,2,7,1,29,2,1,14
nor,1,5,6,5,7,47,7,5,6,4,3,16,1,2,22,6,4,14,2,4,30,3,2,1,3,7,3,1,6,7,3,1,7,16,2,6,5,6,3,3,27,30,3,1,7,3,27,3,1,26,2,27,5,14,47,49,6,27,2,47,1,39,4,7,1,49,2,44,3,28,26,44,2,16,7,3,26,2,4,47,3,2,49,6,5,3,44,3,2,11,26,3,2,49,47,6,5,3,7,49,26,2,6,5,26,23,3,2,3,1,5,3,49,3,26,3,1,2,1,15,5,3,2,7,26,24,14,5,2,41,14,6,11,7,13,3,2,3,15,4,1,2,5,49,36,26,3,6,11,3,4,6,26,6,5,2,3,5,4,29,3,16,5,2,4,47,2,3,6,5,3,1,46,5,6,47,37,2,26,3,6,5,26,1,15,23,2,6,3,4,11,45,1,4,6,2,3,11,3,5,11,45,26,3,16,5,2,5,6,5,3,14,4,11,3,5,2,13,47,1,2,4,7,5,1,14,39,45,44,2,39,2,39,4,2,3,3,7,5,3,5,46,33,2,49,3,44,3,4,2,39,11,3,34,17,3,45,15,26,6,5,47,6,5,2,5,6,4,6,2,3,3,16,6,5,6,3,2,3,2,3,1,7,4,14,4,3,47,3,3,1,47,2,3,2,17,23,3,33,14,16,6,5,2,1,3,26,3,39,4,45,3,1,3,4,6,11,2,11,5,3,39,3,2,3,3,42,13,3,4,38,5,2,4,6,5,23,3,2,6,11,3,27,3,3,33,15,2,27,3,3,5,1,14,39,2,3,7,5,3,7,14,47,26,2,26,6,1,26,47,4,41,6,5,2,10,34,17,31,3,13,6,5,46,26,31,49,14,4,3,27,3,15,37,3,27,3,7,2,3,42,13,26,3,26,23,7,1,14,6,2,3,39,3,2,3,7,5,49,3,16,3,6,2,15,3,2,46,3,14,1,2,3,3,42,13,2,49,7,3,29,30,5,3,22,2,7,3,6,1,6,2,2,3,13,3,1,4,49,2,1,15,47,1,6,5,3,23,23,47,2,13,17,6,7,3,2,13,6,5,6,1,7,2,3,6,3,4,47,6,2,4,3,6,2,14,4,2,6,3
rad,6,5,2,15,23,2,15,3,33,13,4,22,14,2,15,2,28,11,1,14,18,2,6,5,4,16,29,2,13,6,42,4,6,5,2,28,5,1,3,26,7,3,2,13,7,3,34,17,2,18,6,26,3,6,1,6,1,3,3,29,46,2,26,6,1,3,2,3,7,20,42,44,2,20,1,20,3,1,6,2,13,6,14,3,1,42,2,28,13,4,6,4,14,2,6,5,6,4,3,1,4,45,2,26,2,28,13,23,6,6,6,2,13,29,13,2,15,12,4,2,2,3,29,29,19,3,3,3,1,20,37,20,5,45,3,45,3,6,2,4,22,26,3,6,6,23,3,38,39,7,4,3,1,26,4,6,5,3,3,3,1,37,6,5,2,28,6,26,6,5,23,3,1,2,6,26,7,2,6,6,3,2,4,4,7,7,42,7,1,4,6,16,2,7,6,29,42,29,6,2,14,11,2,28,4,3,49,3,1,42,2,26,3,2,28,37,1,45,3,17,7,2,3,6,14,15,4,6,26,3,3,1,6,49,1,2,4,3,6,5,7,49,7,4,2,7,3,3,7,6,2,13,14,15,1,15,3,18,4,2,13,26,6,5,2,3,34,47,7,29,3,7,2,3,18,26,3,18,4,1,4,3,34,5,18,2,6,13,7,1,13,2,28,13,6,5,6,1,2,42,14,29,14,49,5,6,2,22,21,4,6,5,14,6,1,11,2,4,13,5,2,15,5,4,3,37,5,1,23,3,37,5,45,3,37,5,4,45,2,4,13,3,3,2,3,14,5,29,2,28,5,13,2,7,3,2,2,13,44,14,15,11,6,5,17,34,6,29,23,2,47,3,17,14,4,45,15,11,45,2,14,6,11,2,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,22,49,6,4,2,5,49,33,34,7,11,6,3,6,4,2,6,16,1,4,11,45,2,3,4,3,6,3,33,11,3,2,3,3,1,20,20,5,4,2,3,6,5,26,6,2,28,6,14,22,13,14,9,4,14,37,5,8,2,1,4,1,8,4,7,1,15,2,16,6,4,5,3,33,1,6,15,4,3,14,18,1,6,2,6,5,14,6,49,7,2,28,16,4,7,3,2,39,1,2,4,39,11,3,33,42,15,49,6,3,3,1,5,1,42,6,2,3,22,7,2,6,3,1,4,6,5,6,1,1,3,11,6,3,49,3,3,1,2,7,4,2,3,7,16,6,5,11,6,3,1,43,1,11,2,28,11,3,3,3,1,6,2,13,3,22,2,41,11,3,1,6,14,11,2,3,6,5,5,1,3,1,7,4,2,3,16,3,3,1,5,6,4,1,1,5,2,3,5,1,3,1,6,2,7,4,6,4,3,3,1,2,5,3,3,1,4,44,3,7,26,37,2,7,1,11,3,3,1,14,6,2,6,11,3,1,4,22,2,7,5,6,3,6,49,11,49,23,18,49,2,23,44,5,6,14,26,5,6,2,9,18,5,3,23,1,5,6,2,3,49,11,20,2,3,7,5,6,1,20,39,6,2,28,5,15,1,34,6,5,49,2,6,20,6,5,14,4,6,5,7,5,2,48,1,49,23,4,3,33,6,49,2,28,2,3,4,26,7,2,17,2,7,17,6,5,2,42,16,6,3,3,4,3,6,17,46,2,11,4,6,5,13,2,26,11,3,33,6,5,6,1,2,4,6,13,2,5,7,4,47,7,2,2,4,1,13,4,15,4,2,3,4,4,6,49,7,3,44,3,29,7,2,5,5,2,7,4,5,2,6,2,37,3,22,14,20,7,17,2,5,11,2,28,5,4,2,6,5,2,6,5,3,3,1,22,14,2,12,14,7,5,16,25,7,5,3,7,36,1,4,6,20,23,20,49,14,46,1,4,2,4,6,5,1,4,5,2,14,6,13,38,22,7,37,4,3,17,49,3,1,2,3,4,26,6,4,2,14,42,6,30,5,1,3,26,6,4,2,11,2,16,5,26,3,2,11,1,2,6,16,23,6,3,3,6,3,1,42,18
rad,1,22,11,2,47,6,5,6,6,2,49,3,23,8,6,26,16,6,2,4,2,3,3,1,4,7,6,5,6,2,10,4,4,7,4,46,2,3,3,33,14,3,4,6,3,5,6,49,7,7,3,20,29,6,2,6,26,3,22,4,2,1,4,4,6,2,6,11,2,17,4,30,49,6,5,6,2,28,49,1,2,26,26,3,2,2,7,47,46,2,26,26,6,3,7,2,16,46,7,5,3,3,1,11,6,2,3,39,4,7,1,7,11,45,2,3,33,45,1,21,2,45,7,2,15,6,2,14,6,5,6,26,6,5,1,13,2,14,4,39,1,20,11,2,3,14,37,30,39,6,4,16,3,1,14,45,2,17,4,2,3,1,13,38,5,5,3,1,38,5,1,2,26,6,49,7,4,14,5,2,3,1,28,3,33,7,6,3,14,22,2,4,5,6,5,3,23,6,5,3,14,15,23,23,2,3,4,6,2,11,14,30,42,22,1,2,28,14,7,14,14,1,49,2,3,1,3,33,23,23,30,42,3,46,2,47,6,5,3,7,2,1,14,5,44,2,1,1,11,2,3,1,5,11,1,22,14,7,2,7,3,45,2,14,4,44,14,30,5,37,1,2,14,17,37,3,1,14,42,4,4,45,2,39,47,7,14,13,2,3,4,3,14,2,1,14,7,5,14,2,23,7,4,42,2,14,11,4,6,5,2,28,5,39,45,47,13,6,26,17,7,20,3,39,6,2,28,3,7,1,49,2,22,14,7,22,4,8,2,47,14,2,3,4,6,48,1,14,3,2,14,6,5,7,4,6,5,3,33,6,5,6,3,14,7,2,3,23,7,2,3,7,6,26,24,3,7,2,2,5,6,14,2,3,4,2,22,14,7,5,6,3,2,3,28,24,3,14,13,23,1,14,4,2,7,36,3,14,4,14,6,4,2,2,5,6,4,2,6,5,3,14,15,23,23,2,5,39,3,1,14,5,2,5,2,5,26,3,26,3,3,3,3,1,3,17,6,5,2,26,4,5,2,5,14,14,1,2,2,3,2,7,3,39,4,4,5,14,17,38,6,17,22,2,42,44,49,3,14,13,17,2,14,23,7,2,3,49,3,4,1,3,1,14,37,2,7,42,17,1
rad,13,4,3,28,3,1,3,3,1,37,42,6,5,4,7,36,6,4,1,6,5,4,6,5,2,3,6,15,2,3,26,1,5,2,4,45,14,6,5,49,6,5,2,42,6,30,42,6,1,6,23,33,45,5,2,6,4,1,3,4,6,26,2,13,26,3,13,17,4,42,6,5,2,1,2,7,26,5,45,3,6,30,14,6,4,13,4,45,16,1,45,16,2,8,25,28,39,1,6,4,3,23,22,4,2,4,31,14,18,16,45,3,1,6,4,45,2,25,28,5,16,3,29,2,4,3,1,22,25,3,9,12,4,6,5,6,1,6,25,6,5,20,6,5,6,2,6,5,42,6,5,1,49,14,21,17,39,25,10,15,3,3,1,25,10,26,20,1,3,13,49,2,28,1,5,8,15,26,4,6,5,3,1,45,6,26,3,24,3,1,2,28,1,6,5,49,13,24,42,13,37,5,6,42,39,26,8,3,45,26,6,2,9,49,16,6,26,1,6,26,6,3,9,3,1,9,4,3,14,6,36,13,9,6,5,2,3,25,6,5,19,26,3,3,3,3,3,3,3,3,3,1,28,40,3,42,39,45,11,2,34,6,17,26,8,3,1,9,11,22,3,9,15,2,39,49,42,26,11,4,6,5,3,4,31,6,5,8,28,14,6,37,2,13,17,11,31,4,11,6,4,2,13,14,9,39,6,3,14,22,26,6,2,14,34,6,13,47,6,5,8,3,22,17,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,13,4,20,1,1,3,3,1,37,42,6,5,2,49,8,49,6,3,9,5,6,5,6,1,14,6,26,6,2,13,7,4,1,6,4,4,3,1,49,45,20,6,13,2,10,4,31,37,2,28,5,6,15,7,1,6,31,4,46,2,13,14,6,3,5,12,6,3,16,6,5,3,6,5,6,3,6,5,6,1,6,3,1,6,5,6,2,31,7,47,5,6,5,6,20,1,15,4,6,5,6,5,7,2,10,46,2,28,5,6,14,6,5,3,6,13,11,1,6,30,22,49,45,3,34,6,13,7,3,27,3,27,1,34,13,17,7,3,27,4,22,25,15,12,22,27,13,4,1,34,22,3,27,14,6,5,6,5,6,4,4,3,1,27,13,19,27,27,3,25,21,17,2,27,27,13,19,27,27,3,25,21,17,2,27,27,6,42,49,7,12,27,27,3,25,21,17,2,27,7,27,25,7,11,3,3,1,11,7,2,27,5,1,4,3,1,3,14,2,28,5,6,3,6,1,6,2,28,5,6,3,6,3,6,5,6,27,3,6,5,3,6,5,26,34,7,20,37,15,4,6,4,4,6,5,28,1,5,2,28,5,16,4,6,13,14,38,5,5,3,2,3,11,26,21,17,6,5,29,2,31,47,5,6,26,6,26,6,6,2,5,26,6,5,6,1,26,7,7,5,6,2,6,5,1,3,6,5,10,28,42,30,45,16,7,2,36,3,45,4,26,6,2,49,1,49,2,6,3,27,25,15,27,3,27,15,30,42,6,27,28,42,1,4,1,6,5,1,49,6,5,38,17,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,9,28,1,6,1,7,2,6,3,6,3,27,14,3,1,2,27,28,3,27,10,22,1,1,3,1,3,7,5,4,46,3,1,22,46,3,27,28,6,1,12,26,7,44,3,15,6,1,6,9,28,1,6,1,7,2,27,28,5,6,27,3,27,2,27,27,28,3,27,3,26,6,7,3,1,49,6,7,42,2,25,6,3,2,28,1,6,49,6,7,2,1,36,6,28,6,1,6,12,26,6,1,7,4,3,13,6,5,2,3,22,13,39,23,23,1,5,46,3,13,1,3,27,25,17,6,25,27,15,26,6,5,6,30,5,42,1,46,18,21,33,2,15,30,42,2,9,28,1,6,1,4,7,49,1,16,44,3,1,25,6,26,5,6,1,14,5,4,6,5,6,1,4,1,4,2,4,6,5,6,1,23,16,6,2,6,4,2,4,22,4,11,6,12,3,5,3,1,4,3,13,6,5,6,42,5,26,6,1,14,22,37,6,28,16,46,1,9,1,6,7,3,1,25,3,7,2,3,6,47,6,3,22,2,28,1,6,22,1,22,2,6,36,6,3,4,6,2,28,6,23,28,6,14,6,5,6,42,6,3,1,22,3,49,1,3,6,2,45,1,45,2,15,6,1,6,27,10,30,45,1,22,2,3,27,12,4,6,5,19,25,27,3,27,15,27,1,3,27,5,19,42,2,27,39,16,45,1,2,15,42,1,27,14,1,3,5,46,26,6,15,3,1,15,17,11,7,2,17,4,16,3,1,6,4,16,6,30,4,3,2,2,3,4,7,1,14,2,28,11,7,5,7,3,22,1,49,1,3,13,14,45,5,6,2,16,45,5,45,2,15,30,42,6,5,6,2,28,26,6,13,7,5,11,6,2,28,26,15,6,5,2,28,5,4,46,1,6,5,7,2,5,31,26,8,26,6,5,2,3,9,6,5,6,42,11,6,5,2,7,3,6,6,4,6,26,6,5,19,47,3,45,26,6,5,49,6,5,6,5,1,6,2,3,45,26,4,6,5,2,6,6,26,3,27,4,8,14,9,15,26,17,1,2,5,42,39,26,6,5,23,2,3,15,16,45,3,26,49,46,5,3,1,46,42,39,17,46,14,46,3,2,5,1,1,14,17,6,5,4
