x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,98,2,98,98,2,98,98,2,98,98,2,98,4,4,6,48,7,100,22,29,2,17,2,5,23,338,16,6,5,29,11,22,7,5,2,6,338,55,6,2,28,4,48,113,67,4,5,6,3,60,61,1,60,462,2,254,1,6,3,6,2,3,42,338,7,304,1,48,69,338,55,7,42,298,46,5,6,231,1,107,3,2,98,28,1,5,338,3,98,2,5,6,5,61,1,5,6,462,2,128,338,11,4,67,15,6,3,25,3,338,2,46,5,392,1,7,51,7,124,3,6,457,212,2,63,193,25,6,312,1,3,113,67,5,92,7,154,2,7,54,154,1,467,13,7,15,6,119,478,3,11,40,289,3,13,51,6,50,6,15,5,2,13,92,212,102,266,21,11,4,112,6,49,2,15,2,2,1,4,15,2,2,338,22,368,6,90,5,7,383,4,207,2,28,3,55,3,3,1,92,64,4,468,4,6,312,190,29,48,7,3,2,2,3,462,429,29,1,405,48,22,429,29,22,22,7,15,7,429,29,1,22,7,429,1,5,60,2,13,15,193,7,2,98,3,98,2,3,98,9,25,7,102,415,37,4,16,6,15,212,5,374,297,17,22,109,16,212,5,2,98,32,299,207,277,17,3,33,86,14,15,277,6,374,2,63,3,25,2,3,98,6,5,212,251,7,5,73,144,2,98,58,5,3,9,69,4,7,5,1,190,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,72,100,7,5,6,3,1,254,42,4,277,67,2,22,3,2,2,3,13,17,32,193,2,7,6,312,3,7,15,6,227,4,22,190,6,1,5,29,41,5,6,5,60,2,28,5,6,3,33,86,67,25,7,502,15,6,102,64,2,28,42,54,73,48,17,22,7,2,5,6,15,68,386,51,7,2,28,3,3,7,15,51,6,5,6,5,3,7,303,2,28,98,5,98,15,98,6,100,29,1,85,59,22,60,1,130,98,1,98,40,4,6,5,2,98,28,3,3,6,25,7,5,6,98,44,98,6,15,54,186,6,2,28,13,4,67,33,13,3,4,6,2,3,25,7,1,7,385,2,50,22,3,2,3,1,31,12,92,73,29,1,73,29,14,290,11,49,22,18,278,2,37,4,65,5,323,55,467,15,6,338,2,63,5,338,429,3,132,26,17,2,6,13,15,6,4,7,89,2,150,277,67,386,6,15,6,71,3,42,6,3,22,7,3,5,2,98,421,8,254,3,1,340,457,8,102,3,98,4,271,2,313,51,6,5,3,5,112,5,1,6,98,98,25,117,22,2,46,7,16,4,6,2,37,22,8,3,3,33,98,9,14,17,98,5,98,1,17,129,7,5,21,17,117,4,451,27,27,22,229,2,98,1,98,7,243,3,1,5,8,50,2,98,22,7,3,69,123,4,401,2,48,6,34,15,21,386,22,23,2,107,338,6,4,6,5,7,105,22,6,44,277,3,48,22,6,3,1,2,401,15,6,5,93,22,277,4,3,1,2,56,6,243,3,46,2,63,7,415,17,129,2,13,108,4,26,2,40,3,3,217,5,6,3,64,46,5,6,2,28,457,6,304,22,22,3,17,429,21,338,46,5,3,7,7,85,15,338,6,5,2,63,9,121,4,1,2,59,4,6,114,1,25,4,2,48,40,59,225,1,25,25,86,225,6,2,1,113,67,4,320,16,93,3,182,3,2,53,65,415,21,117,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,28,1,14,6,1,6,415,67,259,2,50,4,6,5,6,306,2,28,1,14,6,1,6,415,67,259,2,46,3,14,15,6,5,415,17,6,306,2,128,64,243,7,5,4,467,5,40,6,1,4,39,40,4,15,6,22,22,117,7,22,2,6,5,25,1,22,6,5,3,15,64,2,98,4,67,46,22,8,3,98,4,6,303,22,2,98,113,38,4,3,464,3,3,1,2,3,3,1,371,2,128,69,3,21,186,69,3,21,69,2,28,15,9,37,186,1,13,7,415,115,504,37,51,8,2,6,3,9,415,4,67,2,98,3,415,67,11,73,42,2,98,152,42,86,14,3,152,515,86,37,22,437,3,98,2,98,14,17,22,437,32,21,2,64,4,504,66,2,10,415,467,5,3,193,383,35,32,22,7,74,2,416,5,14,1,415,17,67,4,45,35,6,14,2,9,37,11,2,98,13,17,6,4,2,16,1,64,7,11,3,1,15,39,3,1,298,6,5,1,494,3,7,2,98,6,3,9,26,121,4,108,16,1,14,342,16,1,39,4,42,14,6,3,6,3,98,2,98,9,1,4,4,73,22,437,15,6,5,8,57,212,467,5,437,2,98,13,17,368,51,437,3,5,3,33,21,13,368,305,6,13,7,27,80,1,2,56,3,190,98,7,7,3,7,266,46,16,7,3,212,13,2,63,1,374,22,437,14,22,437,113,67,2,98,28,16,7,190,98,10,37,3,1,9,415,4,45,339,9,37,17,212,250,17,4,6,5,42,2,6,4,7,5,2,27,1,374,1,2,3,31,91,437,1,120,21,228,3,1,4,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,22,338,7,117,299,55,7,1,4,6,2,28,5,6,5,5,3,15,17,5,48,6,3,42,13,2,4,6,55,279,7,69,5,59,67,68,2,13,2,25,29,118,4,6,3,14,457,4,6,55,93,5,1,55,65,2,28,457,338,48,7,251,50,6,22,6,320,2,2,2,3,42,7,4,22,3,1,48,4,6,98,2,98,21,266,29,3,1,64,7,4,299,2,1,6,4,7,65,15,457,109,2,44,64,4,6,5,6,1,15,93,3,33,3,4,6,3,3,3,1,2,15,5,6,67,4,3,1,4,29,118,2,98,86,212,3,86,21,3,98,2,98,4,4,95,109,22,7,74,15,2,98,28,338,1,2,98,15,41,15,13,515,21,13,3,98,3,7,131,1,15,2,98,15,266,5,31,33,21,13,4,22,6,2,98,56,7,3,297,17,57,4,127,5,33,29,15,14,1,15,86,19,32,261,289,2,98,128,13,7,4,368,3,33,9,6,16,15,115,29,51,3,98,2,92,4,368,13,22,3,1,19,67,1,3,451,2,98,13,7,22,6,9,3,98,5,2,98,128,1,14,50,2,128,266,21,4,37,7,383,2,98,28,19,67,1,3,2,3,29,451,86,152,401,429,86,368,98,6,98,86,1,429,1,86,4,6,25,3,2,98,3,98,2,98,5,13,118,55,2,37,515,9,19,3,1,92,4,8,22,4,67,4,3,33,144,13,6,34,11,29,42,14,4,9,37,7,4,8,368,8,22,6,9,57,2,98,3,3,451,289,13,35,13,50,6,4,67,5,42,57,4,67,5,6,33,14,1,306,4,21,2,98,10,57,29,4,221,48,6,3,98,3,5,6,5,50,1,2,98,17,217,112,6,2,98,28,383,50,64,68,2,128,16,6,5,3,7,22,7,462,3,11,6,5,3,7,2,28,146,22,4,6,3,1,64,4,68,22,4,5,32,186,2,98,128,64,46,15,22,19,378,3,98,3,46,490,48,6,2,98,128,77,467,5,3,40,5,73,2,98,504,383,368,19,67,1,3,78,1,146,320,28,3,33,6,14,4,7,129,65,2,212,3,6,22,11,69,5,22,6,5,7,3,3,22,2,28,22,22,5,7,2,6,114,34,3,7,22,13
nor,7,16,48,7,284,15,50,46,2,46,3,112,7,22,3,3,3,1,24,15,254,3,7,1,3,42,13,2,98,10,40,129,354,48,69,405,3,3,98,2,46,1,7,4,6,1,22,6,3,98,515,14,12,83,98,1,3,7,1,285,467,5,60,4,368,515,2,98,10,48,11,17,279,192,3,98,3,144,48,6,22,3,320,298,1,2,98,298,212,48,6,16,1,1,12,129,15,3,41,7,146,3,98,2,98,21,338,7,2,415,17,468,68,2,154,37,21,338,2,154,37,368,184,338,73,2,63,2,98,56,3,37,11,7,383,368,1,3,55,51,5,93,4,6,90,5,22,4,1,3,2,63,3,73,22,278,19,67,1,2,3,1,5,190,28,11,1,5,166,3,15,230,6,96,74,4,7,368,13,55,5,2,3,338,22,48,6,4,2,3,42,13,3,16,7,2,28,2,320,108,2,28,15,7,32,1,386,338,55,40,6,29,5,2,98,72,27,27,69,34,3,4,3,98,6,2,3,13,4,368,24,6,15,29,37,22,100,65,24,6,338,2,98,78,3,78,4,15,3,98,2,98,63,6,25,9,8,74,4,6,13,15,451,427,17,54,183,1,3,107,3,35,7,3,74,22,3,2,69,3,15,29,401,25,132,3,1,1,401,22,2,3,27,12,184,15,13,3,152,12,83,27,27,41,9,217,4,123,25,132,3,86,14,22,16,60,303,2,27,98,29,5,42,67,32,55,3,13,4,98,6,2,29,4,67,140,2,248,14,4,451,6,49,2,4,67,2,17,4,7,5,4,18,2,98,35,6,49,3,6,86,14,480,4,22,13,3,2,3,7,5,1,48,1,5,6,1,6,5,190,1,50,3,193,7,11,6,3,4,2,3,42,13,100,3,46,16,7,22,42,339,338,368,2,28,3,467,15,254,14,3,182,2,338,1,3,25,35,386,338,5,3,2,98,504,3,415,3,98,2,98,14,7,303,22,8,65,2,63,107,473,7,2,3,27,368,15,3,33,12,54,1,2,13,15,332,51,83,27,98,98,9,285,4,6,15,515,338,368,41,25,7,3,6,114,25,3,98,2,98,9,217,4,6,9,19,368,515,9,14,3,107,9,19,69,405,2,98,2,3
nor,1,109,5,6,5,7,48,7,5,6,4,3,86,16,1,2,63,21,338,6,4,15,2,190,98,515,4,401,51,29,3,98,2,1,3,7,306,3,1,6,69,7,3,1,7,16,2,98,56,6,5,6,3,129,3,27,152,386,29,3,1,152,57,7,3,27,98,3,92,1,22,2,27,317,338,69,5,15,48,50,6,27,2,48,109,229,1,37,4,7,190,451,86,1,50,2,98,386,46,3,98,28,22,46,2,16,7,3,22,190,98,217,2,98,4,221,48,3,515,2,68,50,6,5,3,386,46,3,2,98,128,366,11,22,69,3,98,2,50,457,48,6,5,3,7,383,50,22,226,2,56,6,482,5,22,311,25,3,2,3,1,457,5,186,3,50,78,3,22,3,1,451,2,98,1,14,5,3,98,2,98,7,366,22,23,15,55,5,73,2,98,128,36,15,6,412,11,7,226,13,186,3,2,56,3,14,140,4,258,51,1,226,2,5,50,34,22,3,6,338,11,3,4,6,22,6,5,2,73,498,3,5,4,226,32,370,3,408,16,5,2,4,48,229,2,56,3,6,5,3,1,45,68,140,5,6,48,40,249,2,22,366,3,6,5,22,1,498,14,186,25,2,6,3,140,4,169,11,60,1,140,4,258,51,6,229,2,3,11,3,5,11,60,22,3,408,16,5,2,339,368,5,258,51,6,5,3,15,316,4,140,11,3,5,2,13,48,1,2,4,7,5,1,15,86,451,37,60,55,46,366,2,37,2,451,460,37,324,422,4,2,3,3,451,86,7,5,3,5,45,33,140,2,50,3,46,3,415,467,4,2,37,11,3,35,17,3,451,60,14,212,22,6,482,5,48,6,5,2,5,6,437,213,4,6,299,2,3,3,16,6,5,6,3,2,3,2,3,1,193,7,4,15,86,154,4,3,73,48,3,3,1,48,73,2,98,154,3,98,2,98,17,25,3,33,15,16,6,114,5,2,98,1,3,22,3,37,4,60,3,1,86,144,3,4,6,493,11,2,63,11,5,3,37,3,2,366,3,3,42,13,3,4,41,5,2,98,140,220,4,6,5,66,25,129,3,98,2,98,6,11,279,3,27,3,289,3,33,14,66,377,2,27,98,3,73,66,112,3,55
rad,154,67,386,6,5,2,342,14,25,98,2,98,14,368,288,136,3,33,13,4,21,15,2,14,368,2,28,64,11,117,1,15,19,67,186,2,6,5,4,16,32,2,13,386,6,177,42,4,6,327,5,157,55,2,28,5,327,98,98,1,3,22,7,3,2,13,7,489,3,193,35,64,17,212,2,19,6,22,78,190,380,3,6,254,1,6,1,81,3,3,32,45,2,22,6,1,3,78,267,2,56,3,51,229,55,7,24,42,154,193,67,46,2,24,1,86,24,3,1,6,2,229,13,386,6,15,334,334,3,1,42,212,98,2,98,28,13,4,6,4,224,15,334,334,2,6,5,6,190,55,4,3,1,4,60,61,2,64,22,267,2,28,67,190,13,144,25,6,98,124,98,339,6,6,98,2,98,13,429,291,32,13,55,2,190,98,14,12,4,83,2,2,3,32,32,18,83,98,3,3,3,1,24,40,24,5,229,339,60,352,3,193,60,3,6,2,129,4,21,22,3,6,55,212,124,55,6,25,98,3,98,41,100,37,7,243,74,4,3,1,85,113,98,98,22,4,6,5,3,3,3,1,40,6,109,5,65,2,28,6,22,6,5,25,3,339,1,393,2,6,75,22,338,129,98,7,2,98,6,6,98,3,98,2,112,4,4,184,7,277,7,42,7,514,1,107,4,6,16,62,207,2,338,7,104,6,277,32,150,112,42,32,193,6,2,15,290,11,2,28,338,4,3,68,50,392,3,1,42,2,338,22,3,2,28,40,1,60,222,3,17,7,454,2,56,3,6,338,15,14,4,55,6,22,3,3,1,6,50,229,1,2,416,4,67,3,6,5,7,50,7,4,2,7,3,3,64,7,6,2,128,13,15,14,1,14,3,54,55,19,67,4,2,379,13,22,6,5,2,3,35,249,48,7,226,32,3,113,67,7,2,3,19,67,22,3,19,67,4,1,113,67,98,98,55,4,3,193,35,5,19,67,2,56,504,6,13,7,1,13,2,28,13,6,5,6,1,2,42,15,32,15,50,117,5,6,122,2,297,21,26,124,4,391,6,151,5,55,15,6,338,1,11,2,4,13,129,69,5,2,14,5,68,4,124,3,40,5,55,1,25,98,3,98,40,5,60,62,3,40
rad,21,50,6,4,2,160,489,5,50,100,366,33,35,7,11,6,3,6,154,277,4,2,128,6,16,1,4,11,60,151,2,245,3,4,120,3,368,6,3,33,11,78,3,2,415,190,3,3,1,107,24,427,24,5,415,4,2,72,212,3,6,5,100,311,22,6,2,28,338,55,6,98,98,98,15,21,13,15,9,121,4,120,54,15,40,5,8,462,420,2,1,4,1,8,4,7,1,14,2,98,107,16,6,368,4,127,5,3,33,98,1,6,102,14,332,118,4,3,15,19,1,59,6,74,2,98,6,5,15,415,120,6,50,7,2,28,307,16,306,4,7,98,3,2,98,415,37,1,211,2,128,277,67,4,37,11,504,98,98,3,33,98,64,42,14,50,6,3,3,1,5,1,98,42,415,6,2,56,3,21,415,67,7,2,56,6,3,415,1,4,6,5,6,1,462,1,3,11,6,206,3,415,50,3,3,1,2,415,7,358,4,2,3,7,16,6,5,11,415,6,3,1,39,1,11,2,28,11,3,3,350,3,415,1,6,415,217,98,2,98,72,87,13,3,21,415,67,2,36,11,3,1,6,15,467,87,11,415,67,2,3,6,5,5,1,415,370,3,1,7,415,67,473,4,2,3,16,3,3,1,109,5,6,415,67,4,1,1,109,267,5,2,3,5,258,1,3,1,415,217,6,114,422,2,415,67,7,4,6,4,358,3,3,1,109,2,5,3,3,1,415,98,108,118,4,46,462,3,7,462,22,86,40,2,98,415,7,98,1,98,11,3,3,1,15,6,2,415,67,6,11,3,1,415,67,4,21,467,2,7,237,5,6,462,3,6,50,415,11,50,92,25,98,98,19,67,50,2,25,46,5,212,6,98,98,15,64,68,22,5,6,2,9,19,5,3,25,1,5,6,462,2,3,415,50,11,306,339,24,2,3,7,5,6,1,24,415,37,55,6,2,28,5,212,14,1,35,64,6,5,212,50,2,63,140,415,67,6,412,24,6,5,15,415,144,67,4,6,5,7,5,2,44,1,415,67,50,25,4,3,33,6,113,50,2,28,55,415,67,2,3,51,4,415,22,7,2,368,415,17,2,7,297,17,6,5,2,42,16,271,6,415,3,3,4,67,3,6,415,17
rad,471,1,515,21,11,2,48,6,5,6,243,6,2,515,338,50,3,25,8,6,22,16,6,303,2,128,338,348,4,2,3,3,1,4,7,51,112,6,5,6,2,10,4,4,7,4,45,2,212,489,3,152,515,73,3,33,324,15,3,4,6,3,5,6,50,140,7,7,489,3,86,87,24,32,6,2,6,22,3,21,338,4,401,184,2,1,4,4,298,6,2,6,11,87,2,128,338,17,4,401,29,50,6,5,6,2,28,50,368,117,1,2,22,344,22,3,98,2,260,2,98,190,421,7,64,55,354,48,45,2,338,22,22,6,119,478,3,368,7,2,227,16,45,7,5,3,3,1,283,11,6,2,56,140,3,86,37,4,7,1,7,284,11,60,2,108,3,33,60,1,26,2,92,60,100,7,2,14,51,6,2,15,6,89,5,6,22,6,5,1,13,2,15,4,37,51,1,24,11,2,3,15,40,29,37,6,4,16,86,3,1,15,324,212,415,60,62,2,17,4,504,2,3,515,338,55,1,190,13,41,5,5,3,1,93,93,41,5,1,2,379,22,6,338,50,7,4,15,5,2,56,3,368,1,28,3,33,7,6,338,3,15,21,2,338,4,446,5,6,5,3,25,6,5,3,15,14,25,25,2,3,4,6,2,128,338,11,15,29,42,21,338,1,2,28,15,7,15,15,1,338,50,2,3,1,55,3,33,25,243,25,29,42,3,45,2,48,6,5,3,7,2,368,98,98,1,98,98,15,5,46,98,2,98,387,1,1,11,338,2,366,338,3,1,285,112,5,368,11,59,1,21,338,15,7,338,125,2,7,69,3,154,60,2,15,338,4,46,15,371,29,5,40,1,255,2,15,17,40,3,1,15,73,42,59,67,4,378,4,60,76,2,515,154,37,48,7,366,15,13,2,3,77,4,3,279,15,338,186,2,338,1,15,7,98,5,98,277,451,15,2,193,25,7,4,405,42,2,15,11,4,6,5,2,28,5,59,37,60,62,48,13,6,22,472,64,17,387,7,24,3,59,37,6,114,2,28,338,125,3,7,157,1,50,2,21,15,7,473,21,4,8,2,338,48,15,98,2,98,3,4,6,44,1,144,15,64,3,2,15,6,5,7,4,6,5,3,33,324,6
rad,13,4,3,28,3,1,67,134,3,3,1,40,73,42,6,5,4,67,7,34,6,338,4,51,1,6,5,4,51,6,5,2,3,6,14,117,2,3,22,1,64,5,2,4,60,15,6,5,67,50,6,5,2,42,6,83,29,42,6,114,1,6,114,25,73,86,429,33,60,5,2,117,6,412,4,1,212,298,3,86,4,6,22,2,13,22,3,212,13,17,4,73,42,178,6,5,2,51,1,392,298,413,2,338,7,22,429,5,60,3,6,29,15,6,74,4,504,13,4,60,16,1,60,16,2,8,20,28,37,342,489,1,6,4,3,25,21,338,4,2,253,4,31,15,19,67,118,16,60,3,98,98,1,6,98,98,338,4,110,60,2,20,28,5,67,118,16,3,32,2,77,299,4,3,1,21,67,457,20,3,9,12,4,6,5,6,1,6,176,20,6,5,24,134,6,5,6,54,2,6,5,73,42,6,5,1,50,15,26,17,37,460,51,20,10,14,80,51,212,98,98,3,98,98,3,98,98,1,98,98,20,10,22,24,1,3,429,13,50,212,2,28,1,5,8,14,22,385,4,6,5,3,1,86,60,51,6,312,22,3,23,3,1,2,28,74,504,415,67,51,1,6,5,50,13,298,186,23,42,13,40,5,6,42,37,22,8,3,107,186,60,22,6,2,72,9,355,50,212,16,6,22,69,1,6,22,6,109,3,9,3,1,9,4,3,15,6,34,13,9,415,401,6,5,504,2,3,20,6,5,18,71,22,3,3,3,3,3,3,3,3,3,1,28,43,3,42,37,60,11,212,89,2,35,6,297,17,217,22,8,3,1,9,11,21,3,193,107,9,14,2,37,50,42,338,22,11,4,6,5,3,4,31,6,5,8,190,98,28,15,6,40,2,128,13,17,11,31,4,67,11,6,4,2,128,13,15,9,37,51,6,3,212,488,15,21,22,6,2,15,35,6,13,48,6,5,8,3,21,415,17,67,46,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,13,4,24,1,1,67,134,3,3,1,40,73,42,6,5,2,50,51,8,50,6,3,9,144,5,6,5,6,1,15,6,415,22,6,2,13,7,4,1,6,4,261,4,3,1,50,60,24,6,368,13,2,10,4,31,40,51,2,28,5,6,14,7,1,6,64,31,4,253,51,45,2,128,13,51,15,6,3,98,5,12,6,3,59,253,16,51,190,51,6,5,3,6,5,6,3,6,5,6,105,1,6,3,1,6,5,6,2,98,31,144,7,150,48,5,6,5,6,24,1,504,14,4,6,5,6,5,7,2,10,253,51,45,2,28,5,6,15,6,5,3,98,6,13,11,1,6,29,21,50,60,3,107,35,6,13,7,176,3,27,3,27,1,35,13,17,7,176,69,107,3,27,4,21,20,14,12,340,21,83,27,13,4,404,429,1,35,86,21,3,86,277,299,98,27,15,6,5,368,6,5,6,190,98,503,415,67,4,429,415,4,3,120,68,1,190,27,13,18,83,27,415,190,27,3,20,26,17,2,27,415,190,27,13,18,83,27,415,190,27,3,20,26,17,2,27,415,190,27,338,6,42,338,50,7,12,83,27,415,190,27,3,20,26,17,2,27,7,415,51,190,27,64,20,7,11,51,3,51,3,1,11,7,112,2,27,5,1,415,4,3,1,415,67,3,54,15,415,67,118,2,98,28,5,6,3,6,1,6,2,28,467,5,6,3,6,55,3,6,5,6,27,3,6,5,3,6,5,385,22,35,7,24,40,504,14,4,6,4,4,6,5,28,1,5,2,28,5,16,4,6,13,15,415,41,5,5,3,2,3,11,22,212,278,26,17,6,5,32,2,31,144,150,48,5,6,22,6,22,6,6,2,5,504,22,6,5,6,1,22,7,55,7,484,5,6,2,6,5,1,3,6,5,504,415,67,190,10,253,51,190,28,69,42,51,98,29,60,16,7,2,34,86,212,3,60,4,515,86,386,22,6,385,2,50,1,50,2,6,3,27,20,14,86,83,27,3,27,14,29,42,51,6,27,98,28,69,42,98,415,67,386,1,4,1,6,5,1,50,6,5,41,86,17,60,16,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,98,9,28,1,6,1,77,427,386,7,2,6,3,6,3,27,56,15,3,338,1,2,27,28,3,27,10,112,21,1,1,254,3,1,3,7,5,338,4,45,51,3,1,21,45,3,86,27,98,28,6,190,98,73,1,254,12,22,7,46,3,86,14,6,1,6,98,98,54,9,28,1,6,1,77,7,2,27,28,5,6,27,3,27,386,2,27,27,28,3,27,3,22,6,338,7,3,1,50,6,338,7,42,78,2,20,6,109,338,3,2,28,1,6,50,6,7,112,2,1,34,6,338,98,28,6,190,98,1,6,12,22,6,1,117,324,7,4,3,13,6,5,2,98,56,405,3,21,13,190,98,415,37,25,25,1,69,5,45,68,3,13,299,1,3,27,20,250,17,6,20,27,14,22,6,5,6,29,5,42,1,45,339,86,19,26,33,2,416,14,29,42,2,98,98,9,28,1,6,1,77,4,7,50,261,1,405,457,16,46,3,1,20,277,6,22,69,5,6,1,15,5,4,6,261,5,6,1,51,4,261,1,51,4,261,2,4,6,109,5,6,1,129,25,16,6,109,2,6,109,4,304,2,4,21,4,515,271,98,98,245,11,6,12,77,134,3,5,3,1,51,4,261,3,13,6,5,6,42,467,5,22,6,1,54,78,15,21,40,457,6,98,28,190,98,467,16,45,1,9,1,6,77,7,299,3,1,20,338,457,3,7,2,3,338,6,48,6,3,21,2,28,1,6,21,1,21,261,2,6,34,6,3,4,6,304,2,28,107,6,114,25,271,98,28,6,15,212,338,98,6,5,6,69,42,6,3,1,107,21,3,50,1,3,6,2,98,98,415,51,60,62,1,60,62,2,14,6,1,73,368,6,190,27,10,29,51,60,1,21,2,128,338,3,27,245,12,4,6,5,18,20,27,3,27,14,86,83,27,1,338,3,27,5,18,462,42,2,27,98,98,415,37,16,86,415,60,1,2,14,73,42,1,327,98,27,15,55,1,3,98,5,45,22,6,14,117,3,1,86,14,17,117,11,7,2,69,17,4,51,117,16,3,1,6,109,4,368,16,6,29,4,3,2,2,3,69,4,7,1,15,368,2,98,28,107,11,7,5,7,3,21,112,1,69,50,95,1,3,98
